genes	phenotypes
CECR5	HP:0041051
CECR5	HP:0001915
CECR5	HP:0001878
CECR5	HP:0001890
CECR5	HP:0001972
CECR5	HP:0001889
CECR5	HP:0001924
CECR5	HP:0005112
CECR5	HP:0011675
CECR5	HP:0011675
CECR5	HP:0001370
CECR5	HP:0001402
CECR5	HP:0001402
CECR5	HP:0025318
CECR5	HP:0005584
CECR5	HP:0002860
CECR5	HP:0002860
CECR5	HP:0001644
CECR5	HP:0001644
CECR5	HP:0030991
CECR5	HP:0100768
CECR5	HP:0040012
CECR5	HP:0100273
CECR5	HP:0100834
CECR5	HP:0001645
CECR5	HP:0005978
CECR5	HP:0002321
CECR5	HP:0000969
CECR5	HP:0007378
CECR5	HP:0000793
CECR5	HP:0000097
CECR5	HP:0001627
CECR5	HP:0002564
CECR5	HP:0001627
CECR5	HP:0002564
CECR5	HP:0001627
CECR5	HP:0002564
CECR5	HP:0200058
CECR5	HP:0002240
CECR5	HP:0000776
CECR5	HP:0001712
CECR5	HP:0008222
CECR5	HP:0025127
CECR5	HP:0009726
CECR5	HP:0008682
CECR5	HP:0008682
CECR5	HP:0008682
CECR5	HP:0012324
CECR5	HP:0004808
CECR5	HP:0004836
CECR5	HP:0004448
CECR5	HP:0006554
CECR5	HP:0100526
CECR5	HP:0002725
CECR5	HP:0002249
CECR5	HP:0012740
CECR5	HP:0006775
CECR5	HP:0011857
CECR5	HP:0001059
CECR5	HP:0012410
CECR5	HP:0100242
CECR5	HP:0000575
CECR5	HP:0030149
CECR5	HP:0004755
CECR5	HP:0004756
CECR5	HP:0004756
CECR5	HP:0100031
CECR5	HP:0005162
CECR5	HP:0001824
CECR5	HP:0004325
CECR6	HP:0006516
CECR6	HP:0005112
CECR6	HP:0011675
CECR6	HP:0011675
CECR6	HP:0004469
CECR6	HP:0001402
CECR6	HP:0025318
CECR6	HP:0002860
CECR6	HP:0001047
CECR6	HP:0005978
CECR6	HP:0001643
CECR6	HP:0001627
CECR6	HP:0002564
CECR6	HP:0001627
CECR6	HP:0002564
CECR6	HP:0001631
CECR6	HP:0001629
CECR6	HP:0001667
CECR6	HP:0008222
CECR6	HP:0008222
CECR6	HP:0003251
CECR6	HP:0002326
CECR6	HP:0002725
CECR6	HP:0002249
CECR6	HP:0006510
CECR6	HP:0003193
CECR6	HP:0003193
CECR6	HP:0012395
CECR6	HP:0004756
CECR6	HP:0032262
CECR6	HP:0005162
CFC1B	HP:0012028
CFC1B	HP:0005112
CFC1B	HP:0011675
CFC1B	HP:0001402
CFC1B	HP:0001402
CFC1B	HP:0025318
CFC1B	HP:0002860
CFC1B	HP:0001627
CFC1B	HP:0002564
CFC1B	HP:0008222
CFC1B	HP:0002249
CGB	HP:0012028
CGB	HP:0012028
CGB	HP:0005112
CGB	HP:0011675
CGB	HP:0010867
CGB	HP:0001402
CGB	HP:0001402
CGB	HP:0025318
CGB	HP:0002860
CGB	HP:0100279
CGB	HP:0009800
CGB	HP:0005978
CGB	HP:0005978
CGB	HP:0001627
CGB	HP:0002564
CGB	HP:0002240
CGB	HP:0008222
CGB	HP:0008222
CGB	HP:0003251
CGB	HP:0003251
CGB	HP:0002249
CGB	HP:0001824
CGB	HP:0004325
CIROP	HP:0100013
CIROP	HP:0008222
CIROP	HP:0003251
CIROP	HP:0008682
CIROP	HP:0001392
CIROP	HP:0001410
CIROP	HP:0002180
CIROP	HP:0002180
CIROP	HP:0001622
CIROP	HP:0000826
CIROP	HP:0000826
CIROP	HP:0031826
CIROP	HP:0031826
CIROP	HP:0031826
CIROP	HP:0011947
CIROP	HP:0000119
CIROP	HP:0004324
CKLF-CMTM1	HP:0003128
CKLF-CMTM1	HP:0001919
CKLF-CMTM1	HP:0001915
CKLF-CMTM1	HP:0001402
CKLF-CMTM1	HP:0001402
CKLF-CMTM1	HP:0002860
CKLF-CMTM1	HP:0100651
CKLF-CMTM1	HP:0100651
CKLF-CMTM1	HP:0033165
CKLF-CMTM1	HP:0033020
CKLF-CMTM1	HP:0003076
CKLF-CMTM1	HP:0003251
CKLF-CMTM1	HP:0003251
CKLF-CMTM1	HP:0000112
CKLF-CMTM1	HP:0008682
CKLF-CMTM1	HP:0004836
CKLF-CMTM1	HP:0006970
CKLF-CMTM1	HP:0004448
CKLF-CMTM1	HP:0006554
CKLF-CMTM1	HP:0006510
CKLF-CMTM1	HP:0000083
CKLF-CMTM1	HP:0011097
CKLF-CMTM1	HP:0005162
CKLF-CMTM1	HP:0005162
CLDN25	HP:0006519
CLDN25	HP:0005112
CLDN25	HP:0011675
CLDN25	HP:0001370
CLDN25	HP:0004469
CLDN25	HP:0030358
CLDN25	HP:0002860
CLDN25	HP:0001644
CLDN25	HP:0001644
CLDN25	HP:0001639
CLDN25	HP:0030991
CLDN25	HP:0100279
CLDN25	HP:0001047
CLDN25	HP:0100651
CLDN25	HP:0005978
CLDN25	HP:0100245
CLDN25	HP:0001627
CLDN25	HP:0002564
CLDN25	HP:0001627
CLDN25	HP:0002564
CLDN25	HP:0031217
CLDN25	HP:0001712
CLDN25	HP:0001712
CLDN25	HP:0008222
CLDN25	HP:0008222
CLDN25	HP:0003251
CLDN25	HP:0003251
CLDN25	HP:0003251
CLDN25	HP:0008682
CLDN25	HP:0004808
CLDN25	HP:0002725
CLDN25	HP:0012539
CLDN25	HP:0012743
CLDN25	HP:0000823
CLDN25	HP:0000826
CLDN25	HP:0006510
CLDN25	HP:0003193
CLDN25	HP:0002870
CLDN25	HP:0005162
CLDN25	HP:0005162
CLDN34	HP:0001402
CLDN34	HP:0002860
CLDN34	HP:0100651
CLDN34	HP:0033020
CLDN34	HP:0003251
CLDN34	HP:0004836
CLDN34	HP:0005162
CLPSL1	HP:0012028
CLPSL1	HP:0005112
CLPSL1	HP:0011675
CLPSL1	HP:0001402
CLPSL1	HP:0001402
CLPSL1	HP:0025318
CLPSL1	HP:0002860
CLPSL1	HP:0001627
CLPSL1	HP:0002564
CLPSL1	HP:0008222
CLPSL1	HP:0002249
CRIPAK	HP:0012028
CRIPAK	HP:0012028
CRIPAK	HP:0001402
CRIPAK	HP:0001402
CRIPAK	HP:0100279
CRIPAK	HP:0005978
CRIPAK	HP:0005978
CRIPAK	HP:0008222
CRIPAK	HP:0003251
CRIPAK	HP:0000823
CT45A10	HP:0001370
CT45A10	HP:0001402
CT45A10	HP:0002860
CT45A10	HP:0001644
CT45A10	HP:0030991
CT45A10	HP:0100768
CT45A10	HP:0000793
CT45A10	HP:0000097
CT45A10	HP:0001627
CT45A10	HP:0002564
CT45A10	HP:0000776
CT45A10	HP:0025127
CT45A10	HP:0008682
CT45A10	HP:0012324
CT45A10	HP:0004808
CT45A10	HP:0004836
CT45A10	HP:0006775
CT45A10	HP:0011857
CT45A10	HP:0001059
CT45A10	HP:0012410
CT45A10	HP:0004756
CT47A11	HP:0005972
CT47A6	HP:0001402
CT47A6	HP:0002860
CT47A6	HP:0100651
CT47A6	HP:0033020
CT47A6	HP:0003251
CT47A6	HP:0004836
CT47A6	HP:0005162
CT83	HP:0001891
CT83	HP:0005112
CT83	HP:0011675
CT83	HP:0001370
CT83	HP:0001402
CT83	HP:0025318
CT83	HP:0002860
CT83	HP:0009800
CT83	HP:0005978
CT83	HP:0001627
CT83	HP:0002564
CT83	HP:0001627
CT83	HP:0002564
CT83	HP:0001712
CT83	HP:0008222
CT83	HP:0008222
CT83	HP:0008222
CT83	HP:0003251
CT83	HP:0003251
CT83	HP:0012539
CT83	HP:0002249
CT83	HP:0000826
CT83	HP:0000826
CT83	HP:0006510
CTAGE8	HP:0005112
CTAGE8	HP:0004469
CTAGE8	HP:0001402
CTAGE8	HP:0002860
CTAGE8	HP:0100279
CTAGE8	HP:0100651
CTAGE8	HP:0033020
CTAGE8	HP:0008222
CTAGE8	HP:0003251
CTAGE8	HP:0004836
CTAGE8	HP:0006510
CTAGE8	HP:0005162
CTGF	HP:0006519
CTGF	HP:0001370
CTGF	HP:0004469
CTGF	HP:0004469
CTGF	HP:0030358
CTGF	HP:0002860
CTGF	HP:0033532
CTGF	HP:0030991
CTGF	HP:0001047
CTGF	HP:0032282
CTGF	HP:0005978
CTGF	HP:0100568
CTGF	HP:0001627
CTGF	HP:0002564
CTGF	HP:0001627
CTGF	HP:0002564
CTGF	HP:0001712
CTGF	HP:0008222
CTGF	HP:0003251
CTGF	HP:0003251
CTGF	HP:0003251
CTGF	HP:0004808
CTGF	HP:0004808
CTGF	HP:0002725
CTGF	HP:0002725
CTGF	HP:0012539
CTGF	HP:0012743
CTGF	HP:0000823
CTGF	HP:0006510
CTGF	HP:0004756
CTGF	HP:0005162
CYLC2	HP:0012028
CYLC2	HP:0012028
CYLC2	HP:0012028
CYLC2	HP:0001878
CYLC2	HP:0004469
CYLC2	HP:0001402
CYLC2	HP:0001402
CYLC2	HP:0005584
CYLC2	HP:0000670
CYLC2	HP:0100245
CYLC2	HP:0012109
CYLC2	HP:0032119
CYLC2	HP:0008222
CYLC2	HP:0008222
CYLC2	HP:0003251
CYLC2	HP:0004448
CYLC2	HP:0006554
CYLC2	HP:0002725
CYLC2	HP:0000823
CYLC2	HP:0000826
CYLC2	HP:0031826
CYLC2	HP:0041166
CYLC2	HP:0041143
CYLC2	HP:0030416
CYR61	HP:0001402
CYR61	HP:0002860
CYR61	HP:0100651
CYR61	HP:0033020
CYR61	HP:0003251
CYR61	HP:0004836
CYR61	HP:0005162
DAZ1	HP:0012028
DAZ1	HP:0001402
DCAF8L1	HP:0003128
DCAF8L1	HP:0033690
DCAF8L1	HP:0001915
DCAF8L1	HP:0001878
DCAF8L1	HP:0001890
DCAF8L1	HP:0001972
DCAF8L1	HP:0005112
DCAF8L1	HP:0011675
DCAF8L1	HP:0001402
DCAF8L1	HP:0030358
DCAF8L1	HP:0025318
DCAF8L1	HP:0002860
DCAF8L1	HP:0001406
DCAF8L1	HP:0000407
DCAF8L1	HP:0001627
DCAF8L1	HP:0002564
DCAF8L1	HP:0001627
DCAF8L1	HP:0002564
DCAF8L1	HP:0001631
DCAF8L1	HP:0001629
DCAF8L1	HP:0008222
DCAF8L1	HP:0004808
DCAF8L1	HP:0004448
DCAF8L1	HP:0006554
DCAF8L1	HP:0002725
DCAF8L1	HP:0002249
DCAF8L1	HP:0006934
DCAF8L1	HP:0000639
DCAF8L1	HP:0012410
DCAF8L1	HP:0031826
DCAF8L1	HP:0002373
DCAF8L1	HP:0011097
DCAF8L1	HP:0033676
DCAF8L1	HP:0012228
DCAF8L1	HP:0000011
DDI1	HP:0012028
DDI1	HP:0012028
DDI1	HP:0011675
DDI1	HP:0001402
DDI1	HP:0001402
DDI1	HP:0001644
DDI1	HP:0001639
DDI1	HP:0100279
DDI1	HP:0001047
DDI1	HP:0100651
DDI1	HP:0005978
DDI1	HP:0001627
DDI1	HP:0002564
DDI1	HP:0001712
DDI1	HP:0008222
DDI1	HP:0003251
DDI1	HP:0012743
DDI1	HP:0000823
DDI1	HP:0000826
DDI1	HP:0003193
DDI1	HP:0005162
DDX58	HP:0001370
DDX58	HP:0000794
DEFB104A	HP:0001891
DEFB104A	HP:0005112
DEFB104A	HP:0011675
DEFB104A	HP:0001370
DEFB104A	HP:0001402
DEFB104A	HP:0025318
DEFB104A	HP:0002860
DEFB104A	HP:0009800
DEFB104A	HP:0005978
DEFB104A	HP:0001627
DEFB104A	HP:0002564
DEFB104A	HP:0001627
DEFB104A	HP:0002564
DEFB104A	HP:0001712
DEFB104A	HP:0008222
DEFB104A	HP:0008222
DEFB104A	HP:0008222
DEFB104A	HP:0003251
DEFB104A	HP:0003251
DEFB104A	HP:0012539
DEFB104A	HP:0002249
DEFB104A	HP:0000826
DEFB104A	HP:0000826
DEFB104A	HP:0006510
DEFB105A	HP:0012028
DEFB105A	HP:0001402
DEFB105B	HP:0012028
DEFB105B	HP:0001402
DEFB106A	HP:0012028
DEFB106A	HP:0001891
DEFB106A	HP:0001370
DEFB106A	HP:0001402
DEFB106A	HP:0009800
DEFB106A	HP:0005978
DEFB106A	HP:0001627
DEFB106A	HP:0002564
DEFB106A	HP:0001712
DEFB106A	HP:0008222
DEFB106A	HP:0008222
DEFB106A	HP:0003251
DEFB106A	HP:0003251
DEFB106A	HP:0012539
DEFB106A	HP:0000826
DEFB106A	HP:0000826
DEFB106A	HP:0006510
DEFB107A	HP:0012028
DEFB107A	HP:0001891
DEFB107A	HP:0001370
DEFB107A	HP:0001402
DEFB107A	HP:0009800
DEFB107A	HP:0005978
DEFB107A	HP:0001627
DEFB107A	HP:0002564
DEFB107A	HP:0001712
DEFB107A	HP:0008222
DEFB107A	HP:0008222
DEFB107A	HP:0003251
DEFB107A	HP:0003251
DEFB107A	HP:0012539
DEFB107A	HP:0000826
DEFB107A	HP:0000826
DEFB107A	HP:0006510
DEFB107B	HP:0012028
DEFB107B	HP:0001891
DEFB107B	HP:0001370
DEFB107B	HP:0001402
DEFB107B	HP:0001402
DEFB107B	HP:0009800
DEFB107B	HP:0005978
DEFB107B	HP:0001627
DEFB107B	HP:0002564
DEFB107B	HP:0001712
DEFB107B	HP:0008222
DEFB107B	HP:0008222
DEFB107B	HP:0008222
DEFB107B	HP:0003251
DEFB107B	HP:0003251
DEFB107B	HP:0003251
DEFB107B	HP:0012539
DEFB107B	HP:0000826
DEFB107B	HP:0000826
DEFB107B	HP:0006510
DEFB108B	HP:0003128
DEFB108B	HP:0032250
DEFB108B	HP:0012028
DEFB108B	HP:0033689
DEFB108B	HP:0033690
DEFB108B	HP:0033690
DEFB108B	HP:0001915
DEFB108B	HP:0001878
DEFB108B	HP:0001890
DEFB108B	HP:0001972
DEFB108B	HP:0012154
DEFB108B	HP:0005112
DEFB108B	HP:0011675
DEFB108B	HP:0001370
DEFB108B	HP:0001370
DEFB108B	HP:0001370
DEFB108B	HP:0001402
DEFB108B	HP:0001402
DEFB108B	HP:0030447
DEFB108B	HP:0030358
DEFB108B	HP:0030358
DEFB108B	HP:0030358
DEFB108B	HP:0005584
DEFB108B	HP:0002860
DEFB108B	HP:0001644
DEFB108B	HP:0001639
DEFB108B	HP:0001406
DEFB108B	HP:0100279
DEFB108B	HP:0100279
DEFB108B	HP:0002019
DEFB108B	HP:0001699
DEFB108B	HP:0000670
DEFB108B	HP:0001047
DEFB108B	HP:0009800
DEFB108B	HP:0100651
DEFB108B	HP:0005978
DEFB108B	HP:0005978
DEFB108B	HP:0005978
DEFB108B	HP:0033165
DEFB108B	HP:0000794
DEFB108B	HP:0012578
DEFB108B	HP:0100812
DEFB108B	HP:0000407
DEFB108B	HP:0001627
DEFB108B	HP:0002564
DEFB108B	HP:0001627
DEFB108B	HP:0002564
DEFB108B	HP:0001631
DEFB108B	HP:0001629
DEFB108B	HP:0031217
DEFB108B	HP:0001712
DEFB108B	HP:0001712
DEFB108B	HP:0001667
DEFB108B	HP:0033748
DEFB108B	HP:0033762
DEFB108B	HP:0008222
DEFB108B	HP:0008222
DEFB108B	HP:0003251
DEFB108B	HP:0003251
DEFB108B	HP:0002326
DEFB108B	HP:0008682
DEFB108B	HP:0005526
DEFB108B	HP:0004845
DEFB108B	HP:0004808
DEFB108B	HP:0004808
DEFB108B	HP:0004836
DEFB108B	HP:0004448
DEFB108B	HP:0006554
DEFB108B	HP:0002725
DEFB108B	HP:0100763
DEFB108B	HP:0012191
DEFB108B	HP:0012539
DEFB108B	HP:0012539
DEFB108B	HP:0100001
DEFB108B	HP:0007269
DEFB108B	HP:0006934
DEFB108B	HP:0000639
DEFB108B	HP:0005086
DEFB108B	HP:0000826
DEFB108B	HP:0006510
DEFB108B	HP:0006510
DEFB108B	HP:0012410
DEFB108B	HP:0031826
DEFB108B	HP:0002373
DEFB108B	HP:0011097
DEFB108B	HP:0033676
DEFB108B	HP:0001279
DEFB108B	HP:0004756
DEFB108B	HP:0012228
DEFB108B	HP:0009792
DEFB108B	HP:0000011
DEFB108B	HP:0005162
DEFB108B	HP:0005162
DEFB110	HP:0011675
DEFB110	HP:0001644
DEFB110	HP:0001639
DEFB110	HP:0100279
DEFB110	HP:0100651
DEFB110	HP:0005978
DEFB110	HP:0005978
DEFB110	HP:0001627
DEFB110	HP:0002564
DEFB110	HP:0001712
DEFB110	HP:0008222
DEFB110	HP:0003251
DEFB110	HP:0012743
DEFB110	HP:0000823
DEFB110	HP:0000826
DEFB110	HP:0003193
DEFB110	HP:0005293
DEFB110	HP:0005162
DEFB118	HP:0041051
DEFB118	HP:0001915
DEFB118	HP:0001878
DEFB118	HP:0001890
DEFB118	HP:0001891
DEFB118	HP:0001972
DEFB118	HP:0001889
DEFB118	HP:0001924
DEFB118	HP:0001370
DEFB118	HP:0005584
DEFB118	HP:0009800
DEFB118	HP:0005978
DEFB118	HP:0005978
DEFB118	HP:0002321
DEFB118	HP:0001627
DEFB118	HP:0002564
DEFB118	HP:0001627
DEFB118	HP:0002564
DEFB118	HP:0001712
DEFB118	HP:0008222
DEFB118	HP:0008222
DEFB118	HP:0003251
DEFB118	HP:0003251
DEFB118	HP:0008682
DEFB118	HP:0002725
DEFB118	HP:0012539
DEFB118	HP:0000826
DEFB118	HP:0000826
DEFB118	HP:0006510
DEFB118	HP:0000575
DEFB121	HP:0012028
DEFB121	HP:0001915
DEFB121	HP:0005112
DEFB121	HP:0011675
DEFB121	HP:0005681
DEFB121	HP:0001370
DEFB121	HP:0001402
DEFB121	HP:0001402
DEFB121	HP:0025318
DEFB121	HP:0002860
DEFB121	HP:0001627
DEFB121	HP:0002564
DEFB121	HP:0008222
DEFB121	HP:0002249
DEFB127	HP:0003128
DEFB127	HP:0012028
DEFB127	HP:0001878
DEFB127	HP:0001997
DEFB127	HP:0001370
DEFB127	HP:0004469
DEFB127	HP:0001402
DEFB127	HP:0001402
DEFB127	HP:0005584
DEFB127	HP:0033533
DEFB127	HP:0001699
DEFB127	HP:0000520
DEFB127	HP:0008222
DEFB127	HP:0008682
DEFB127	HP:0004448
DEFB127	HP:0006554
DEFB127	HP:0002725
DEFB127	HP:0011499
DEFB127	HP:0001973
DEFB127	HP:0004756
DEFB128	HP:0005112
DEFB128	HP:0011675
DEFB128	HP:0001402
DEFB128	HP:0025318
DEFB128	HP:0002860
DEFB128	HP:0001627
DEFB128	HP:0002564
DEFB128	HP:0008222
DEFB128	HP:0002249
DEFB133	HP:0012028
DEFB133	HP:0005112
DEFB133	HP:0011675
DEFB133	HP:0001402
DEFB133	HP:0001402
DEFB133	HP:0025318
DEFB133	HP:0002860
DEFB133	HP:0001627
DEFB133	HP:0002564
DEFB133	HP:0008222
DEFB133	HP:0002249
DEFB134	HP:0001891
DEFB134	HP:0005112
DEFB134	HP:0011675
DEFB134	HP:0001370
DEFB134	HP:0001402
DEFB134	HP:0025318
DEFB134	HP:0002860
DEFB134	HP:0009800
DEFB134	HP:0005978
DEFB134	HP:0001627
DEFB134	HP:0002564
DEFB134	HP:0001627
DEFB134	HP:0002564
DEFB134	HP:0001712
DEFB134	HP:0008222
DEFB134	HP:0008222
DEFB134	HP:0008222
DEFB134	HP:0003251
DEFB134	HP:0003251
DEFB134	HP:0012539
DEFB134	HP:0002249
DEFB134	HP:0000826
DEFB134	HP:0000826
DEFB134	HP:0006510
DEFB135	HP:0005112
DEFB135	HP:0011675
DEFB135	HP:0001402
DEFB135	HP:0025318
DEFB135	HP:0002860
DEFB135	HP:0001627
DEFB135	HP:0002564
DEFB135	HP:0008222
DEFB135	HP:0002249
DFNA5	HP:0006519
DFNA5	HP:0041051
DFNA5	HP:0001915
DFNA5	HP:0001878
DFNA5	HP:0001890
DFNA5	HP:0001972
DFNA5	HP:0001889
DFNA5	HP:0001924
DFNA5	HP:0005112
DFNA5	HP:0011675
DFNA5	HP:0011675
DFNA5	HP:0011675
DFNA5	HP:0004469
DFNA5	HP:0001402
DFNA5	HP:0025318
DFNA5	HP:0005584
DFNA5	HP:0002860
DFNA5	HP:0001644
DFNA5	HP:0001639
DFNA5	HP:0040012
DFNA5	HP:0100279
DFNA5	HP:0100273
DFNA5	HP:0100834
DFNA5	HP:0100651
DFNA5	HP:0005978
DFNA5	HP:0005978
DFNA5	HP:0002321
DFNA5	HP:0000969
DFNA5	HP:0007378
DFNA5	HP:0001627
DFNA5	HP:0002564
DFNA5	HP:0001627
DFNA5	HP:0002564
DFNA5	HP:0001627
DFNA5	HP:0002564
DFNA5	HP:0200058
DFNA5	HP:0002240
DFNA5	HP:0001712
DFNA5	HP:0033762
DFNA5	HP:0008222
DFNA5	HP:0008222
DFNA5	HP:0003251
DFNA5	HP:0009726
DFNA5	HP:0008682
DFNA5	HP:0100526
DFNA5	HP:0002725
DFNA5	HP:0002725
DFNA5	HP:0002249
DFNA5	HP:0012743
DFNA5	HP:0012740
DFNA5	HP:0000823
DFNA5	HP:0000823
DFNA5	HP:0000826
DFNA5	HP:0003193
DFNA5	HP:0100242
DFNA5	HP:0000575
DFNA5	HP:0100031
DFNA5	HP:0005162
DFNA5	HP:0005162
DFNA5	HP:0001824
DFNA5	HP:0004325
DFNB59	HP:0006519
DFNB59	HP:0001370
DFNB59	HP:0001402
DFNB59	HP:0002860
DFNB59	HP:0001644
DFNB59	HP:0030991
DFNB59	HP:0100768
DFNB59	HP:0000793
DFNB59	HP:0000097
DFNB59	HP:0001627
DFNB59	HP:0002564
DFNB59	HP:0000776
DFNB59	HP:0025127
DFNB59	HP:0008682
DFNB59	HP:0012324
DFNB59	HP:0004808
DFNB59	HP:0004836
DFNB59	HP:0006775
DFNB59	HP:0011857
DFNB59	HP:0001059
DFNB59	HP:0012410
DFNB59	HP:0004756
DIRC2	HP:0000823
DNAH10OS	HP:0005112
DNAH10OS	HP:0011675
DNAH10OS	HP:0001402
DNAH10OS	HP:0001402
DNAH10OS	HP:0025318
DNAH10OS	HP:0002860
DNAH10OS	HP:0002860
DNAH10OS	HP:0100651
DNAH10OS	HP:0033020
DNAH10OS	HP:0001627
DNAH10OS	HP:0002564
DNAH10OS	HP:0008222
DNAH10OS	HP:0003251
DNAH10OS	HP:0004836
DNAH10OS	HP:0002249
DNAH10OS	HP:0005162
DPRX	HP:0005112
DPRX	HP:0011675
DPRX	HP:0001370
DPRX	HP:0001402
DPRX	HP:0025318
DPRX	HP:0002860
DPRX	HP:0000794
DPRX	HP:0001627
DPRX	HP:0002564
DPRX	HP:0008222
DPRX	HP:0002249
DSCR3	HP:0011675
DSCR3	HP:0040012
DSCR3	HP:0100273
DSCR3	HP:0100834
DSCR3	HP:0005978
DSCR3	HP:0000969
DSCR3	HP:0007378
DSCR3	HP:0200058
DSCR3	HP:0002240
DSCR3	HP:0008222
DSCR3	HP:0003251
DSCR3	HP:0009726
DSCR3	HP:0100526
DSCR3	HP:0012740
DSCR3	HP:0100242
DSCR3	HP:0100031
DSCR3	HP:0001824
DSCR3	HP:0004325
DSCR4	HP:0011675
DSCR4	HP:0001644
DSCR4	HP:0001639
DSCR4	HP:0100279
DSCR4	HP:0100651
DSCR4	HP:0005978
DSCR4	HP:0001627
DSCR4	HP:0002564
DSCR4	HP:0001712
DSCR4	HP:0008222
DSCR4	HP:0003251
DSCR4	HP:0003251
DSCR4	HP:0012743
DSCR4	HP:0000823
DSCR4	HP:0000826
DSCR4	HP:0003193
DSCR4	HP:0005162
DTX2	HP:0003128
DTX2	HP:0001919
DTX2	HP:0006519
DTX2	HP:0012028
DTX2	HP:0012028
DTX2	HP:0012028
DTX2	HP:0012028
DTX2	HP:0012028
DTX2	HP:0030955
DTX2	HP:0001878
DTX2	HP:0001681
DTX2	HP:0002039
DTX2	HP:0005112
DTX2	HP:0005112
DTX2	HP:0011675
DTX2	HP:0011675
DTX2	HP:0011675
DTX2	HP:0011675
DTX2	HP:0011675
DTX2	HP:0011675
DTX2	HP:0011675
DTX2	HP:0004950
DTX2	HP:0001369
DTX2	HP:0001997
DTX2	HP:0001370
DTX2	HP:0001370
DTX2	HP:0007018
DTX2	HP:0001080
DTX2	HP:0002181
DTX2	HP:0030692
DTX2	HP:0004469
DTX2	HP:0004469
DTX2	HP:0100739
DTX2	HP:0001402
DTX2	HP:0001402
DTX2	HP:0001402
DTX2	HP:0001402
DTX2	HP:0001402
DTX2	HP:0001402
DTX2	HP:0001402
DTX2	HP:0001402
DTX2	HP:0001402
DTX2	HP:0001402
DTX2	HP:0001402
DTX2	HP:0030358
DTX2	HP:0030358
DTX2	HP:0025318
DTX2	HP:0005584
DTX2	HP:0005584
DTX2	HP:0005584
DTX2	HP:0002860
DTX2	HP:0002860
DTX2	HP:0002860
DTX2	HP:0033533
DTX2	HP:0001640
DTX2	HP:0001644
DTX2	HP:0001639
DTX2	HP:0001639
DTX2	HP:0001342
DTX2	HP:0030153
DTX2	HP:0030991
DTX2	HP:0001396
DTX2	HP:0001406
DTX2	HP:0010762
DTX2	HP:0100279
DTX2	HP:0100279
DTX2	HP:0100834
DTX2	HP:0001259
DTX2	HP:0001289
DTX2	HP:0001699
DTX2	HP:0031258
DTX2	HP:0000716
DTX2	HP:0001047
DTX2	HP:0032282
DTX2	HP:0100651
DTX2	HP:0100651
DTX2	HP:0005978
DTX2	HP:0005978
DTX2	HP:0005978
DTX2	HP:0005978
DTX2	HP:0005521
DTX2	HP:0020172
DTX2	HP:0031364
DTX2	HP:0000969
DTX2	HP:0001250
DTX2	HP:0100751
DTX2	HP:0000520
DTX2	HP:0001945
DTX2	HP:0010614
DTX2	HP:0000097
DTX2	HP:0000853
DTX2	HP:0002315
DTX2	HP:0001695
DTX2	HP:0001627
DTX2	HP:0002564
DTX2	HP:0001627
DTX2	HP:0002564
DTX2	HP:0001627
DTX2	HP:0002564
DTX2	HP:0001627
DTX2	HP:0002564
DTX2	HP:0001654
DTX2	HP:0100310
DTX2	HP:0012115
DTX2	HP:0002240
DTX2	HP:0001987
DTX2	HP:0002487
DTX2	HP:0000822
DTX2	HP:0001409
DTX2	HP:0001712
DTX2	HP:0001712
DTX2	HP:0001712
DTX2	HP:0002902
DTX2	HP:0002045
DTX2	HP:0011106
DTX2	HP:0008222
DTX2	HP:0008222
DTX2	HP:0008222
DTX2	HP:0008222
DTX2	HP:0008222
DTX2	HP:0008222
DTX2	HP:0008222
DTX2	HP:0008222
DTX2	HP:0008222
DTX2	HP:0008222
DTX2	HP:0003251
DTX2	HP:0003251
DTX2	HP:0003251
DTX2	HP:0003251
DTX2	HP:0003251
DTX2	HP:0003251
DTX2	HP:0004944
DTX2	HP:0000952
DTX2	HP:0000952
DTX2	HP:0009726
DTX2	HP:0008682
DTX2	HP:0008682
DTX2	HP:0008682
DTX2	HP:0004808
DTX2	HP:0004808
DTX2	HP:0002745
DTX2	HP:0001394
DTX2	HP:0002613
DTX2	HP:0002613
DTX2	HP:0001392
DTX2	HP:0001410
DTX2	HP:0001392
DTX2	HP:0001410
DTX2	HP:0001392
DTX2	HP:0001410
DTX2	HP:0004448
DTX2	HP:0006554
DTX2	HP:0004448
DTX2	HP:0006554
DTX2	HP:0004448
DTX2	HP:0006554
DTX2	HP:0004448
DTX2	HP:0006554
DTX2	HP:0004448
DTX2	HP:0006554
DTX2	HP:0002896
DTX2	HP:0100526
DTX2	HP:0002725
DTX2	HP:0012539
DTX2	HP:0025421
DTX2	HP:0002249
DTX2	HP:0100022
DTX2	HP:0011499
DTX2	HP:0001658
DTX2	HP:0012579
DTX2	HP:0002180
DTX2	HP:0045005
DTX2	HP:0012743
DTX2	HP:0012743
DTX2	HP:0012743
DTX2	HP:0000722
DTX2	HP:0100653
DTX2	HP:0006280
DTX2	HP:0012740
DTX2	HP:0011999
DTX2	HP:0012075
DTX2	HP:0000823
DTX2	HP:0000823
DTX2	HP:0000826
DTX2	HP:0006510
DTX2	HP:0006510
DTX2	HP:0006510
DTX2	HP:0006510
DTX2	HP:0000979
DTX2	HP:0001973
DTX2	HP:0002445
DTX2	HP:0000546
